Area,Category,Primary Production,Emissions|CO2,Emissions|CH4,Emissions|N2O,Land Use,Species,Product Type,Conversion,Protein Production,Emissions|CO2|Replacement,Land Use|Replacement
Namibia,goat_meat,3661.0,3.1589248886534427e-06,0.003117844330300555,0.00010485490830918744,0.0004920384125961833,Goats,Meat,7.440476190476159,492.0384000000021,9.840768000000042e-07,3.936307200000017e-06
Nepal,goat_meat,73914.0,0.0003477426878255391,0.045075511591633574,0.0014047545815880334,0.009934041854311472,Goats,Meat,7.440476190476159,9934.041600000042,1.9868083200000085e-05,7.947233280000034e-05
Netherlands,goat_meat,2260.0,3.859144031873422e-06,0.0004139412666971055,1.440047899058239e-05,0.0003037440077758466,Goats,Meat,7.440476190476159,303.7440000000013,6.074880000000025e-07,2.42995200000001e-06
New Caledonia,goat_meat,2.0,5.014022987073248e-09,6.341489282486644e-07,2.8797989052982266e-08,2.688000068812802e-07,Goats,Meat,7.440476190476159,0.26880000000000115,5.376000000000023e-10,2.150400000000009e-09
New Zealand,goat_meat,1879.0,4.710674596355317e-06,0.0005957829180896201,2.7055710715276837e-05,0.0002525376064649627,Goats,Meat,7.440476190476159,252.53760000000108,5.050752000000022e-07,2.0203008000000088e-06
Nicaragua,goat_meat,37.0,5.390746954802037e-08,1.8784459354917024e-05,5.579064375524914e-07,4.9728001273036835e-06,Goats,Meat,7.440476190476159,4.972800000000022,9.945600000000045e-09,3.978240000000018e-08
Niger,goat_meat,30838.0,2.660882975042198e-05,0.026262792531496455,0.0008832329042443928,0.004144627306102459,Goats,Meat,7.440476190476159,4144.627200000018,8.289254400000037e-06,3.3157017600000146e-05
Nigeria,goat_meat,266638.0,0.00023007085890761452,0.22707887914304276,0.007636794056745458,0.03583614811740539,Goats,Meat,7.440476190476159,35836.14720000015,7.167229440000031e-05,0.00028668917760000124
Norway,goat_meat,343.0,5.857019482002582e-07,6.282382941464918e-05,2.1855594220220176e-06,4.609920118013955e-05,Goats,Meat,7.440476190476159,46.099200000000195,9.219840000000038e-08,3.6879360000000153e-07
Oman,goat_meat,17474.0,3.977355569107604e-05,0.006945173569873114,0.0006526450248116709,0.002348505660121745,Goats,Meat,7.440476190476159,2348.50560000001,4.6970112000000195e-06,1.8788044800000078e-05
Pakistan,goat_meat,491000.0,0.0023100043255992056,0.2994300970248137,0.00933158129122662,0.06599040168935429,Goats,Meat,7.440476190476159,65990.40000000029,0.00013198080000000056,0.0005279232000000023
Palestine,goat_meat,3850.0,8.763201866237998e-06,0.0015302116426697658,0.00014379554455333255,0.0005174400132464643,Goats,Meat,7.440476190476159,517.4400000000022,1.0348800000000044e-06,4.139520000000017e-06
Papua New Guinea,goat_meat,10.0,2.507011493536624e-08,3.170744641243322e-06,1.4398994526491132e-07,1.344000034406401e-06,Goats,Meat,7.440476190476159,1.3440000000000056,2.6880000000000114e-09,1.0752000000000046e-08
Paraguay,goat_meat,807.0,1.1757656196014173e-06,0.0004097042891734605,1.2168391759590826e-05,0.00010846080277659656,Goats,Meat,7.440476190476159,108.46080000000046,2.1692160000000092e-07,8.676864000000037e-07
Peru,goat_meat,5102.0,7.433402963081079e-06,0.002590224638615856,7.693077417277868e-05,0.0006857088175541457,Goats,Meat,7.440476190476159,685.708800000003,1.371417600000006e-06,5.485670400000024e-06
Philippines,goat_meat,60526.0,0.0002487159588270293,0.0253425811693578,0.0006858074550908589,0.008134694608248182,Goats,Meat,7.440476190476159,8134.694400000035,1.6269388800000068e-05,6.507755520000027e-05
Poland,goat_meat,20.0,5.716309699681391e-08,4.408732279899034e-06,1.7796866978477763e-07,2.688000068812802e-06,Goats,Meat,7.440476190476159,2.6880000000000113,5.376000000000023e-09,2.150400000000009e-08
Portugal,goat_meat,1180.0,2.0149513086772733e-06,0.00021612862597459491,7.5188341632244335e-06,0.0001585920040599553,Goats,Meat,7.440476190476159,158.59200000000067,3.171840000000013e-07,1.2687360000000053e-06
Puerto Rico,goat_meat,13.0,1.8940462273628777e-08,6.599945178754631e-06,1.960211807616862e-07,1.7472000447283212e-06,Goats,Meat,7.440476190476159,1.7472000000000074,3.4944000000000147e-09,1.3977600000000059e-08
Qatar,goat_meat,4826.0,1.0984730443237553e-05,0.0019181302305257897,0.00018024864883490465,0.000648614416604529,Goats,Meat,7.440476190476159,648.6144000000028,1.2972288000000056e-06,5.1889152000000225e-06
Republic of Korea,goat_meat,2300.0,9.45125574632666e-06,0.0009630231089039907,2.6060819262944446e-05,0.0003091200079134722,Goats,Meat,7.440476190476159,309.1200000000013,6.182400000000027e-07,2.4729600000000106e-06
Romania,goat_meat,5300.0,1.5148220704155687e-05,0.001168314054173244,4.716169749296607e-05,0.0007123200182353925,Goats,Meat,7.440476190476159,712.320000000003,1.424640000000006e-06,5.698560000000024e-06
Russian Federation,goat_meat,18676.0,2.179896311276141e-05,0.0024337468476265407,8.505093942562274e-05,0.002510054464257394,Goats,Meat,7.440476190476159,2510.054400000011,5.020108800000022e-06,2.008043520000009e-05
Rwanda,goat_meat,20555.0,1.7736056019194625e-05,0.017505405684055703,0.0005887169189552984,0.002762592070722357,Goats,Meat,7.440476190476159,2762.592000000012,5.525184000000024e-06,2.2100736000000097e-05
Saint Kitts and Nevis,goat_meat,8.0,1.1655669091463864e-08,4.061504725387464e-06,1.206284189302684e-07,1.0752000275251207e-06,Goats,Meat,7.440476190476159,1.0752000000000046,2.150400000000009e-09,8.601600000000036e-09
Saint Lucia,goat_meat,55.0,8.013272500381406e-08,2.7922844987038823e-05,8.293203801455953e-07,7.392000189235205e-06,Goats,Meat,7.440476190476159,7.392000000000031,1.4784000000000063e-08,5.913600000000025e-08
Saint Vincent and the Grenadines,goat_meat,35.0,5.09935522751544e-08,1.776908317357016e-05,5.277493328199244e-07,4.704000120422403e-06,Goats,Meat,7.440476190476159,4.70400000000002,9.40800000000004e-09,3.763200000000016e-08
Sao Tome and Principe,goat_meat,12.0,1.0354301738279518e-08,1.0219648173615585e-05,3.436926795165936e-07,1.612800041287681e-06,Goats,Meat,7.440476190476159,1.612800000000007,3.225600000000014e-09,1.2902400000000057e-08
Saudi Arabia,goat_meat,31839.0,7.24705413556238e-05,0.012654651556094201,0.0011891704787100141,0.00427916170954654,Goats,Meat,7.440476190476159,4279.161600000019,8.558323200000036e-06,3.423329280000014e-05
Senegal,goat_meat,20834.0,1.7976793534609623e-05,0.017743012504092256,0.0005967077737540592,0.0028000896716822957,Goats,Meat,7.440476190476159,2800.089600000012,5.600179200000025e-06,2.24007168000001e-05
Serbia,goat_meat,3192.0,9.123230280691499e-06,0.0007036336718718858,2.840379969765051e-05,0.0004290048109825232,Goats,Meat,7.440476190476159,429.0048000000018,8.580096000000036e-07,3.4320384000000143e-06
Seychelles,goat_meat,22.0,1.8982886520179118e-08,1.8736021651628574e-05,6.301032457804216e-07,2.956800075694082e-06,Goats,Meat,7.440476190476159,2.9568000000000128,5.9136000000000256e-09,2.3654400000000102e-08
Sierra Leone,goat_meat,1691.0,1.459093686619222e-06,0.0014401187551319962,4.8432026755213306e-05,0.0002272704058181224,Goats,Meat,7.440476190476159,227.27040000000096,4.545408000000019e-07,1.8181632000000076e-06
Singapore,goat_meat,9.0,3.698317465953911e-08,3.7683512957112678e-06,1.01977118855e-07,1.2096000309657608e-06,Goats,Meat,7.440476190476159,1.2096000000000051,2.4192000000000104e-09,9.676800000000042e-09
Slovakia,goat_meat,330.0,9.431911004474294e-07,7.274408261833406e-05,2.936483051448831e-06,4.435200113541123e-05,Goats,Meat,7.440476190476159,44.35200000000019,8.870400000000038e-08,3.5481600000000153e-07
Slovenia,goat_meat,340.0,5.805791906358244e-07,6.227434985708665e-05,2.1664437419460234e-06,4.569600116981763e-05,Goats,Meat,7.440476190476159,45.6960000000002,9.13920000000004e-08,3.655680000000016e-07
Somalia,goat_meat,38867.0,3.3536720471809164e-05,0.03310058879699308,0.0011131919478976203,0.005223724933727358,Goats,Meat,7.440476190476159,5223.724800000023,1.0447449600000045e-05,4.178979840000018e-05
South Africa,goat_meat,11510.0,9.931501083966438e-06,0.009802345873192949,0.000329658561769666,0.0015469440396017674,Goats,Meat,7.440476190476159,1546.9440000000066,3.093888000000013e-06,1.2375552000000052e-05
South Sudan,goat_meat,46880.0,0.00010670620869850321,0.018632810859313932,0.0017509441892623974,0.006300672161297208,Goats,Meat,7.440476190476159,6300.672000000027,1.2601344000000054e-05,5.0405376000000215e-05
Spain,goat_meat,10420.0,1.779304460713321e-05,0.0019085256632671856,6.639512879728695e-05,0.0014004480358514697,Goats,Meat,7.440476190476159,1400.448000000006,2.800896000000012e-06,1.1203584000000048e-05
Sri Lanka,goat_meat,967.0,4.549438254286012e-06,0.0005897126350773827,1.8378083724269124e-05,0.00012996480332709898,Goats,Meat,7.440476190476159,129.96480000000057,2.599296000000011e-07,1.0397184000000045e-06
Sudan,goat_meat,120000.0,nan,nan,nan,0.01612800041287681,Goats,Meat,7.440476190476159,16128.00000000007,3.225600000000014e-05,0.00012902400000000056
Suriname,goat_meat,7.0,1.0198710455030881e-08,3.5538166347140324e-06,1.0554986656398486e-07,9.408000240844806e-07,Goats,Meat,7.440476190476159,0.940800000000004,1.881600000000008e-09,7.526400000000032e-09
Sweden,goat_meat,20.0,3.4151717096224974e-08,3.6631970504168626e-06,1.2743786717329548e-07,2.688000068812802e-06,Goats,Meat,7.440476190476159,2.6880000000000113,5.376000000000023e-09,2.150400000000009e-08
Switzerland,goat_meat,601.0,1.0262590987415603e-06,0.00011007907136502671,3.82950790855753e-06,8.07744020678247e-05,Goats,Meat,7.440476190476159,80.77440000000034,1.615488000000007e-07,6.461952000000028e-07
Syrian Arab Republic,goat_meat,9749.0,2.2190248050377726e-05,0.003874813845295467,0.0003641201984027114,0.0013102656335428002,Goats,Meat,7.440476190476159,1310.2656000000056,2.6205312000000113e-06,1.0482124800000045e-05
Thailand,goat_meat,1870.0,7.68428184592646e-06,0.0007829796581088966,2.1188579139872223e-05,0.000251328006433997,Goats,Meat,7.440476190476159,251.32800000000108,5.026560000000021e-07,2.0106240000000086e-06
Timor-Leste,goat_meat,186.0,7.643189429638082e-07,7.787926011136621e-05,2.1075271230033335e-06,2.4998400639959058e-05,Goats,Meat,7.440476190476159,24.998400000000107,4.9996800000000215e-08,1.9998720000000086e-07
Togo,goat_meat,8579.0,7.402462884391665e-06,0.007306196806787343,0.00024571162479773803,0.0011530176295172514,Goats,Meat,7.440476190476159,1153.017600000005,2.30603520000001e-06,9.22414080000004e-06
Tonga,goat_meat,26.0,6.518229883195224e-08,8.243936067232636e-06,3.7437385768876945e-07,3.4944000894566424e-06,Goats,Meat,7.440476190476159,3.494400000000015,6.9888000000000295e-09,2.7955200000000118e-08
Trinidad and Tobago,goat_meat,55.0,8.013272500381406e-08,2.7922844987038823e-05,8.293203801455953e-07,7.392000189235205e-06,Goats,Meat,7.440476190476159,7.392000000000031,1.4784000000000063e-08,5.913600000000025e-08
Tunisia,goat_meat,9600.0,2.185110075737267e-05,0.0038155926674362994,0.000358555124081037,0.0012902400330301448,Goats,Meat,7.440476190476159,1290.2400000000055,2.5804800000000106e-06,1.0321920000000042e-05
Turkey,goat_meat,72147.0,0.0001642178506606423,0.028675371268492362,0.0026946538059452684,0.009696557048231861,Goats,Meat,7.440476190476159,9696.556800000042,1.9393113600000082e-05,7.757245440000033e-05
Turkmenistan,goat_meat,7374.0,1.6784376769256884e-05,0.0029308521176745076,0.0002754151546847465,0.0009910656253712801,Goats,Meat,7.440476190476159,991.0656000000042,1.982131200000008e-06,7.928524800000033e-06
Uganda,goat_meat,37303.0,3.218720981192008e-05,0.03176862798503185,0.0010683973353339577,0.005013523328346197,Goats,Meat,7.440476190476159,5013.5232000000215,1.0027046400000044e-05,4.0108185600000175e-05
Ukraine,goat_meat,6200.0,1.772056006901231e-05,0.0013667070067687004,5.517028763328105e-05,0.0008332800213319686,Goats,Meat,7.440476190476159,833.2800000000036,1.6665600000000072e-06,6.666240000000029e-06
United Arab Emirates,goat_meat,61557.0,0.0001401133551376656,0.024466295607226695,0.0022991226846933747,0.008273261011795482,Goats,Meat,7.440476190476159,8273.260800000035,1.654652160000007e-05,6.618608640000028e-05
United Republic of Tanzania,goat_meat,42837.0,3.6962268630223314e-05,0.03648158906776424,0.00122689694270436,0.005757292947386699,Goats,Meat,7.440476190476159,5757.292800000025,1.151458560000005e-05,4.60583424000002e-05
United States of America,goat_meat,9957.0,2.618310721781122e-05,0.002895179652377857,0.00011684228043097247,0.0013382208342584533,Goats,Meat,7.440476190476159,1338.2208000000057,2.6764416000000115e-06,1.0705766400000046e-05
Vanuatu,goat_meat,58.0,1.4540666662512422e-07,1.8390318919211266e-05,8.351416825364857e-07,7.795200199557125e-06,Goats,Meat,7.440476190476159,7.795200000000033,1.5590400000000067e-08,6.236160000000027e-08
Venezuela (Bolivarian Republic of),goat_meat,5980.0,8.712612645869237e-06,0.00303597478222713,9.016974315037564e-05,0.0008037120205750277,Goats,Meat,7.440476190476159,803.7120000000034,1.6074240000000067e-06,6.429696000000027e-06
Viet Nam,goat_meat,20999.0,8.628996496396241e-05,0.008792400984293436,0.0002379352798706828,0.0028222656722500013,Goats,Meat,7.440476190476159,2822.265600000012,5.644531200000024e-06,2.2578124800000097e-05
Yemen,goat_meat,67721.0,0.00015414358274896194,0.02691622406577642,0.002529344953947074,0.009101702633003587,Goats,Meat,7.440476190476159,9101.702400000038,1.8203404800000074e-05,7.28136192000003e-05
Zambia,goat_meat,10420.0,8.990985342739381e-06,0.008874061164089533,0.00029843981004690873,0.0014004480358514697,Goats,Meat,7.440476190476159,1400.448000000006,2.800896000000012e-06,1.1203584000000048e-05
Zimbabwe,goat_meat,24829.0,2.1423913154978514e-05,0.021145303708558452,0.0007111287949764586,0.003337017685427653,Goats,Meat,7.440476190476159,3337.017600000014,6.674035200000028e-06,2.669614080000011e-05
Afghanistan,goat_milk,118635.0,7.940792628608048e-05,0.010264890099141583,0.00022523501205370895,0.0010558515,Goats,Milk,26.690530083788488,4444.83491439001,8.889669828780022e-06,3.5558679315120087e-05
Albania,goat_milk,83966.0,4.0038525367806386e-05,0.003545832097333604,0.00010218192472737058,0.0007472974,Goats,Milk,26.690530083788488,3145.9097940883516,6.291819588176703e-06,2.516727835270681e-05
Algeria,goat_milk,253324.0,0.00013173114044967533,0.03598489823125184,0.0029330319208184276,0.0022545836,Goats,Milk,26.690530083788488,9491.15657144127,1.898231314288254e-05,7.592925257153016e-05
Armenia,goat_milk,4100.0,2.132043058864019e-06,0.0005824086259025301,4.74705550021141e-05,3.649e-05,Goats,Milk,26.690530083788488,153.61253549963368,3.0722507099926736e-07,1.2289002839970694e-06
Austria,goat_milk,26520.0,1.2645852997096747e-05,0.0011199231500998877,3.227335640342362e-05,0.000236028,Goats,Milk,26.690530083788488,993.6108393781184,1.987221678756237e-06,7.948886715024947e-06
Azerbaijan,goat_milk,5686.0,2.956779715292881e-06,0.0008077013285077527,6.583355505902946e-05,5.06054e-05,Goats,Milk,26.690530083788488,213.03436020754077,4.260687204150815e-07,1.704274881660326e-06
Bahamas,goat_milk,1345.0,4.365001416039802e-07,0.00016359641783120685,3.865329973257146e-06,1.19705e-05,Goats,Milk,26.690530083788488,50.39240493829447,1.0078480987658894e-07,4.0313923950635575e-07
Bahrain,goat_milk,331.0,1.7212347621560738e-07,4.701884272530182e-05,3.832378952609699e-06,2.9459e-06,Goats,Milk,26.690530083788488,12.40140225618994,2.480280451237988e-08,9.921121804951952e-08
Bangladesh,goat_milk,2750000.0,0.0018407029737153562,0.23794367406447803,0.005221024850572764,0.024475,Goats,Milk,26.690530083788488,103032.79820097382,0.00020606559640194764,0.0008242623856077906
Belarus,goat_milk,15100.0,5.183343007866689e-06,0.000538264021481007,1.4985496240417003e-05,0.00013439,Goats,Milk,26.690530083788488,565.743728303529,1.131487456607058e-06,4.525949826428232e-06
Belgium,goat_milk,44000.0,2.0981053238018734e-05,0.001858092707556375,5.354553852755051e-05,0.00039160000000000003,Goats,Milk,26.690530083788488,1648.524771215581,3.297049542431162e-06,1.3188198169724648e-05
Benin,goat_milk,27626.0,3.893755080821435e-06,0.0029337322992959375,0.00015413745715530256,0.0002458714,Goats,Milk,26.690530083788488,1035.0487574909464,2.070097514981893e-06,8.280390059927571e-06
Bolivia (Plurinational State of),goat_milk,29608.0,9.608844752870369e-06,0.003601310586725927,8.508898873471939e-05,0.00026351120000000003,Goats,Milk,26.690530083788488,1109.3073051397937,2.2186146102795875e-06,8.87445844111835e-06
Botswana,goat_milk,12733.0,1.7946566076920051e-06,0.0013521759707136457,7.104293933100947e-05,0.00011332370000000001,Goats,Milk,26.690530083788488,477.0605889065453,9.541211778130906e-07,3.816484711252362e-06
Brazil,goat_milk,283790.0,9.209990720133348e-05,0.0345182359972626,0.0008155702551008516,0.0025257310000000002,Goats,Milk,26.690530083788488,10632.610109619767,2.1265220219239532e-05,8.506088087695813e-05
Bulgaria,goat_milk,37000.0,1.2700906708017714e-05,0.001318925085748163,3.671942787386947e-05,0.00032930000000000004,Goats,Milk,26.690530083788488,1386.2594667040114,2.7725189334080226e-06,1.109007573363209e-05
Burkina Faso,goat_milk,121999.0,1.7195186639583516e-05,0.012955636240563423,0.0006806854280565322,0.0010857911,Goats,Milk,26.690530083788488,4570.872126443856,9.141744252887713e-06,3.6566977011550854e-05
Burundi,goat_milk,52259.0,7.365660854580735e-06,0.005549624130489625,0.0002915756668891246,0.00046510510000000003,Goats,Milk,26.690530083788488,1957.9603640671603,3.915920728134321e-06,1.5663682912537283e-05
Cabo Verde,goat_milk,4377.0,6.16917613435004e-07,0.00046481380851438203,2.4421184752362245e-05,3.89553e-05,Goats,Milk,26.690530083788488,163.99074826387724,3.279814965277545e-07,1.311925986111018e-06
Cameroon,goat_milk,54921.0,7.740857264670747e-06,0.005832314182640708,0.0003064281214951992,0.0004887969,Goats,Milk,26.690530083788488,2057.6961127257027,4.1153922254514055e-06,1.6461568901805622e-05
Chad,goat_milk,113601.0,1.6011527942387456e-05,0.012063813904738933,0.0006338293372294045,0.0010110489,Goats,Milk,26.690530083788488,4256.228693974119,8.512457387948238e-06,3.404982955179295e-05
Chile,goat_milk,6944.0,2.253573965277352e-06,0.0008446197215017847,1.9956023296875554e-05,6.18016e-05,Goats,Milk,26.690530083788488,260.16718207547717,5.203343641509543e-07,2.0813374566038174e-06
"China, Taiwan Province of",goat_milk,13349.0,1.401326863758864e-05,0.002367318367753362,3.8976294670218165e-05,0.00011880610000000001,Goats,Milk,26.690530083788488,500.1399357035634,1.000279871407127e-06,4.001119485628508e-06
"China, mainland",goat_milk,223088.0,0.00023418923318768253,0.03956253801972896,0.0006513704116705094,0.0019854832,Goats,Milk,26.690530083788488,8358.320321839581,1.6716640643679162e-05,6.686656257471665e-05
Costa Rica,goat_milk,18.0,5.841637582804195e-09,2.189394439376746e-06,5.172932306217741e-08,1.6020000000000002e-07,Goats,Milk,26.690530083788488,0.6743964973154649,1.3487929946309299e-09,5.395171978523719e-09
Croatia,goat_milk,9000.0,4.291579071412923e-06,0.00038006441745471305,1.0952496516998966e-05,8.010000000000001e-05,Goats,Milk,26.690530083788488,337.1982486577325,6.74396497315465e-07,2.69758598926186e-06
Cuba,goat_milk,5300.0,1.7200377327145688e-06,0.0006446550293720419,1.5231411790530015e-05,4.7170000000000004e-05,Goats,Milk,26.690530083788488,198.57230198733134,3.9714460397466264e-07,1.5885784158986506e-06
Cyprus,goat_milk,35030.0,1.8215967890733314e-05,0.0049760424793574695,0.0004055837906644041,0.000311767,Goats,Milk,26.690530083788488,1312.450516720041,2.6249010334400818e-06,1.0499604133760327e-05
Denmark,goat_milk,0.0,0.0,0.0,0.0,0.0,Goats,Milk,26.690530083788488,0.0,0.0,0.0
Ecuador,goat_milk,857.0,2.781268560257331e-07,0.00010423950191921507,2.4628905480158914e-06,7.627300000000001e-06,Goats,Milk,26.690530083788488,32.10876656663075,6.42175331332615e-08,2.56870132533046e-07
Egypt,goat_milk,15014.0,7.807437679459605e-06,0.002132751977878192,0.00017383485678091246,0.0001336246,Goats,Milk,26.690530083788488,562.5216117052439,1.1250432234104878e-06,4.500172893641951e-06
Eritrea,goat_milk,18741.0,2.6414560185938793e-06,0.0019901931883408806,0.00010456418173269839,0.0001667949,Goats,Milk,26.690530083788488,702.1591531216183,1.4043183062432365e-06,5.617273224972946e-06
Estonia,goat_milk,700.0,3.337894833321163e-07,2.9560565802033235e-05,8.518608402110308e-07,6.2300000000000005e-06,Goats,Milk,26.690530083788488,26.22653045115697,5.245306090231394e-08,2.0981224360925577e-07
Ethiopia,goat_milk,84198.0,1.186731304912051e-05,0.008941373783251987,0.00046977722498958105,0.0007493622,Goats,Milk,26.690530083788488,3154.602015609307,6.309204031218614e-06,2.5236816124874455e-05
Finland,goat_milk,0.0,0.0,0.0,0.0,0.0,Goats,Milk,26.690530083788488,0.0,0.0,0.0
France,goat_milk,656740.0,0.00031316129326219145,0.027733722835467583,0.0007992158402859892,0.005844986,Goats,Milk,26.690530083788488,24605.73086927547,4.921146173855094e-05,0.00019684584695420375
Georgia,goat_milk,3120.0,1.6224327667453024e-06,0.00044319875922338876,3.612393453819414e-05,2.7768000000000002e-05,Goats,Milk,26.690530083788488,116.89539286801393,2.3379078573602784e-07,9.351631429441114e-07
Germany,goat_milk,15890.0,7.577021271639039e-06,0.0006710248437061544,1.93372410727904e-05,0.000141421,Goats,Milk,26.690530083788488,595.3422412412632,1.1906844824825264e-06,4.762737929930106e-06
Greece,goat_milk,355760.0,0.00016964135227176238,0.015023524128187634,0.00043294001787639474,0.0031662640000000002,Goats,Milk,26.690530083788488,13329.072104719435,2.665814420943887e-05,0.00010663257683775548
Guatemala,goat_milk,2577.0,8.363277806048007e-07,0.0003134483039041041,7.405914751735066e-06,2.29353e-05,Goats,Milk,26.690530083788488,96.55109853233074,1.9310219706466147e-07,7.724087882586459e-07
Guinea,goat_milk,39028.0,5.5008134834684344e-06,0.004144563243934043,0.00021775416918327477,0.0003473492,Goats,Milk,26.690530083788488,1462.2414720682204,2.9244829441364406e-06,1.1697931776545762e-05
Guinea-Bissau,goat_milk,15389.0,2.1690073459335796e-06,0.0016342288552039811,8.586191733015822e-05,0.0001369621,Goats,Milk,26.690530083788488,576.5715387326495,1.153143077465299e-06,4.612572309861196e-06
Haiti,goat_milk,64802.0,2.103054436893764e-05,0.007882063247805106,0.00018623131072640115,0.0005767378,Goats,Milk,26.690530083788488,2427.90232327982,4.85580464655964e-06,1.942321858623856e-05
Hungary,goat_milk,3010.0,1.0332359240846842e-06,0.00010729633805681001,2.9871750783877602e-06,2.6789e-05,Goats,Milk,26.690530083788488,112.77408093997498,2.2554816187994998e-07,9.021926475197999e-07
India,goat_milk,5400000.0,0.003614471293841063,0.4672348508902478,0.01025219425203379,0.04806,Goats,Milk,26.690530083788488,202318.94919463948,0.00040463789838927894,0.0016185515935571158
Indonesia,goat_milk,369584.0,0.0003879751199456558,0.06554221227266151,0.0010791081646114248,0.0032892976000000003,Goats,Milk,26.690530083788488,13847.00861465771,2.7694017229315423e-05,0.00011077606891726169
Iran (Islamic Republic of),goat_milk,272084.0,0.00018211848287286143,0.023542060586967072,0.0005165663001611781,0.0024215476000000002,Goats,Milk,26.690530083788488,10194.027587532277,2.0388055175064552e-05,8.155222070025821e-05
Iraq,goat_milk,21609.0,1.1236906941217706e-05,0.0030695775602750668,0.00025019298122943504,0.0001923201,Goats,Milk,26.690530083788488,809.6129950272157,1.6192259900544313e-06,6.476903960217725e-06
Ireland,goat_milk,0.0,0.0,0.0,0.0,0.0,Goats,Milk,26.690530083788488,0.0,0.0,0.0
Israel,goat_milk,24427.0,1.2702296536310096e-05,0.003469876952419781,0.0002828203041552783,0.00021740030000000002,Goats,Milk,26.690530083788488,915.193513329159,1.830387026658318e-06,7.321548106633272e-06
Italy,goat_milk,62340.0,2.972633770132018e-05,0.002632579531569646,7.586429254107951e-05,0.000554826,Goats,Milk,26.690530083788488,2335.6598690358937,4.671319738071787e-06,1.8685278952287147e-05
Jamaica,goat_milk,196855.0,6.388642035349555e-05,0.023944069020194962,0.0005657319939669407,0.0017520095,Goats,Milk,26.690530083788488,7375.462359946437,1.4750924719892872e-05,5.900369887957149e-05
Japan,goat_milk,1597.0,1.6764693995227398e-06,0.00028321278247824694,4.662906778660455e-06,1.42133e-05,Goats,Milk,26.690530083788488,59.833955900710976,1.1966791180142195e-07,4.786716472056878e-07
Jordan,goat_milk,16992.0,8.836018452735955e-06,0.0024137286271550705,0.0001967365050233958,0.0001512288,Goats,Milk,26.690530083788488,636.6302934657989,1.2732605869315979e-06,5.0930423477263915e-06
Kazakhstan,goat_milk,1375.0,7.150144404726893e-07,0.00019531996600389727,1.592000320192851e-05,1.2237500000000001e-05,Goats,Milk,26.690530083788488,51.51639910048691,1.0303279820097382e-07,4.1213119280389526e-07
Kenya,goat_milk,273233.0,3.851090936067774e-05,0.0290158719081129,0.001524485623358966,0.0024317737,Goats,Milk,26.690530083788488,10237.076563944247,2.0474153127888493e-05,8.189661251155397e-05
Kuwait,goat_milk,6000.0,3.1200630129717353e-06,0.0008523053061988246,6.946910488114258e-05,5.3400000000000004e-05,Goats,Milk,26.690530083788488,224.79883243848832,4.495976648769766e-07,1.7983906595079065e-06
Kyrgyzstan,goat_milk,649.0,3.3748681590310936e-07,9.219102395383952e-05,7.514241511310255e-06,5.7761000000000005e-06,Goats,Milk,26.690530083788488,24.31574037542982,4.8631480750859637e-08,1.9452592300343855e-07
Latvia,goat_milk,2500.0,1.192105297614701e-06,0.00010557344929297584,3.0423601436108237e-06,2.2250000000000002e-05,Goats,Milk,26.690530083788488,93.66618018270347,1.8733236036540692e-07,7.493294414616277e-07
Lebanon,goat_milk,28641.0,1.489362079242058e-05,0.004068479379140089,0.00033161077215013423,0.0002549049,Goats,Milk,26.690530083788488,1073.077226645124,2.1461544532902483e-06,8.584617813160993e-06
Libya,goat_milk,20793.0,2.930675790759433e-06,0.0022081045283160947,0.00011601318130131783,0.0001850577,Goats,Milk,26.690530083788488,779.0403538155813,1.5580807076311625e-06,6.23232283052465e-06
Lithuania,goat_milk,3710.0,1.7690842616602161e-06,0.00015667099875077618,4.514862453118463e-06,3.3019000000000004e-05,Goats,Milk,26.690530083788488,139.00061139113194,2.780012227822639e-07,1.1120048911290556e-06
Luxembourg,goat_milk,2910.0,1.3876105664235119e-06,0.00012288749497702388,3.541307207163e-06,2.5899e-05,Goats,Milk,26.690530083788488,109.02743373266684,2.1805486746533367e-07,8.722194698613347e-07
Malawi,goat_milk,128840.0,1.81593934921101e-05,0.01368211356842426,0.0007188543393864182,0.0011466760000000001,Goats,Milk,26.690530083788488,4827.180261895806,9.654360523791613e-06,3.861744209516645e-05
Mali,goat_milk,243072.0,3.425985792389155e-05,0.025812936272151674,0.0013562042997775179,0.0021633408,Goats,Milk,26.690530083788488,9107.050299748038,1.821410059949608e-05,7.285640239798431e-05
Malta,goat_milk,930.0,4.4346317071266873e-07,3.927332313698701e-05,1.1317579734232266e-06,8.277e-06,Goats,Milk,26.690530083788488,34.84381902796569,6.968763805593136e-08,2.7875055222372546e-07
Mauritania,goat_milk,112620.0,1.5873260595167958e-05,0.011959636992206923,0.0006283559119970383,0.001002318,Goats,Milk,26.690530083788488,4219.474084870426,8.438948169740852e-06,3.375579267896341e-05
Mexico,goat_milk,161901.0,5.2542609238532344e-05,0.01969250828497414,0.0004652793962827548,0.0014409189,Goats,Milk,26.690530083788488,6065.85929510395,1.2131718590207901e-05,4.8526874360831604e-05
Mongolia,goat_milk,202253.0,0.0002123174486297262,0.03586764865032741,0.0005905365589883613,0.0018000517,Goats,Milk,26.690530083788488,7577.706376196929,1.5155412752393858e-05,6.062165100957543e-05
